C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_56_560.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_56_560.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_56_560.jpg,0,1,0,30.19021
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_56_642.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_56_642.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_56_642.jpg,0,1,0,30.19027
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_56_711.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_56_711.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_56_711.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_56_797.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_56_797.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_56_797.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_56_877.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_56_877.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_56_877.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_56_946.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_56_946.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_56_946.jpg,0,1,0,30.19031
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_022.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_022.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_022.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_089.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_089.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_089.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_163.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_163.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_163.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_241.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_241.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_241.jpg,0,1,0,30.19029
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_309.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_309.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_309.jpg,0,1,0,30.1903
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_387.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_387.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_387.jpg,0,1,0,30.19029
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_465.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_465.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_465.jpg,0,1,0,30.19028
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_535.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_535.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_535.jpg,0,1,0,30.19027
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_609.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_609.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_609.jpg,0,1,0,30.19027
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_686.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_686.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_686.jpg,0,1,0,30.19029
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_780.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_780.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_780.jpg,0,1,0,30.19031
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_851.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_851.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_851.jpg,0,1,0,30.19029
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_57_925.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_57_925.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_57_925.jpg,0,1,0,30.19033
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_008.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_008.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_008.jpg,0.1,1,0,30.18781
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_079.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_079.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_079.jpg,0.25,1,0,30.17478
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_147.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_147.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_147.jpg,0,1,0,30.19012
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_225.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_225.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_225.jpg,0,1,0,30.19027
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_306.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_306.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_306.jpg,0,1,0,30.19026
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_386.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_386.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_386.jpg,0.15,1,0,30.18479
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_459.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_459.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_459.jpg,0.3,1,0,30.16989
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_555.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_555.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_555.jpg,0,1,0,30.18967
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_630.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_630.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_630.jpg,0,1,0,30.1902
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_726.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_726.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_726.jpg,0.1,1,0,30.18843
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_800.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_800.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_800.jpg,0,1,0,30.19107
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_889.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_889.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_889.jpg,0,1,0,30.19021
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_58_985.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_58_985.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_58_985.jpg,0.2,1,0,30.18108
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_054.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_054.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_054.jpg,0.4,1,0,30.15858
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_126.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_126.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_126.jpg,0,1,0,30.18884
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_196.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_196.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_196.jpg,0.1,1,0,30.19012
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_288.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_288.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_288.jpg,0.35,1,0,30.16773
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_377.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_377.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_377.jpg,0,1,0,30.18921
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_449.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_449.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_449.jpg,0,1,0,30.19008
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_529.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_529.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_529.jpg,0.2,1,0,30.18233
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_603.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_603.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_603.jpg,0.35,1,0,30.16557
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_697.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_697.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_697.jpg,0,1,0,30.18535
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_767.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_767.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_767.jpg,0,1,0,30.18904
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_837.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_837.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_837.jpg,0.05,1,0,30.19033
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_917.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_917.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_917.jpg,0.25,1,0,30.17868
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_43_59_989.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_43_59_989.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_43_59_989.jpg,0,1,0,30.18971
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_060.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_060.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_060.jpg,0,1,0,30.1906
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_135.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_135.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_135.jpg,0.1,1,0,30.18844
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_210.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_210.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_210.jpg,0.3,1,0,30.17007
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_288.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_288.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_288.jpg,0.5000001,1,0,30.14685
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_360.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_360.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_360.jpg,0.6500001,1,0,30.12749
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_445.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_445.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_445.jpg,0,1,0,30.17382
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_513.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_513.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_513.jpg,0,1,0,30.18695
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_581.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_581.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_581.jpg,0,1,0,30.18932
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_659.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_659.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_659.jpg,0,1,0,30.1895
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_737.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_737.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_737.jpg,0.1,1,0,30.18932
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_801.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_801.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_801.jpg,0.25,1,0,30.17586
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_876.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_876.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_876.jpg,0.45,1,0,30.15202
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_00_955.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_00_955.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_00_955.jpg,0.6500001,1,0,30.12723
C:\Users\jerem\OneDrive\Desktop\training data\IMG\center_2023_11_27_13_44_01_033.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\left_2023_11_27_13_44_01_033.jpg,C:\Users\jerem\OneDrive\Desktop\training data\IMG\right_2023_11_27_13_44_01_033.jpg,0,1,0,30.17544
